,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,year
210,DEU,Europe,Germany,2022-07-29,30841889,75456,76227.143,148551,160,155.286,369940.604,905.076,914.325,1781.831,1.919,1.863,0.88,1495,17.932,NA,NA,1401,16.805,10234,122.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,184061665,64769795,63436643,58140990,41949,34220,220.78,77.69,76.09,69.74,410,856,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
211,DEU,Europe,Germany,2022-07-30,30904002,62113,72316.571,148685,134,149.286,370685.634,745.03,867.419,1783.439,1.607,1.791,0.87,1458,17.488,NA,NA,1365,16.373,9868,118.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,184071290,64770271,63437351,58149359,9625,34004,220.79,77.69,76.09,69.75,408,845,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
212,DEU,Europe,Germany,2022-07-31,30919721,15719,71382,148714,29,149.286,370874.179,188.545,856.209,1783.787,0.348,1.791,0.85,1446,17.344,NA,NA,1296,15.545,9772,117.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,184074128,64770395,63437497,58151925,2838,33801,220.79,77.69,76.09,69.75,405,810,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,111802.72,4.47,12.66,1341.0452,2022
213,DEU,Europe,Germany,2022-08-01,30927753,8032,70819.571,148743,29,147.286,370970.521,96.342,849.463,1784.134,0.348,1.767,0.83,1470,17.632,NA,NA,1208,14.49,9634,115.557,NA,NA,NA,NA,NA,NA,NA,NA,NA,184093672,64771212,63438489,58169628,19544,33407,220.82,77.69,76.09,69.77,401,844,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
214,DEU,Europe,Germany,2022-08-02,31011856,84103,65658.714,148957,214,134.429,371979.315,1008.794,787.56,1786.701,2.567,1.612,0.82,1443,17.308,NA,NA,1166,13.986,9045,108.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,184132008,64771993,63439673,58205956,38336,31535,220.86,77.69,76.09,69.82,378,794,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
215,DEU,Europe,Germany,2022-08-03,31096214,84358,60845,149093,136,126.857,372991.168,1011.853,729.82,1788.333,1.631,1.522,0.81,1396,16.745,NA,NA,1110,13.314,8734,104.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,184173764,64772902,63441152,58245260,41756,29914,220.91,77.69,76.1,69.86,359,773,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
216,DEU,Europe,Germany,2022-08-04,31165092,68878,56951.286,149234,141,120.429,373817.342,826.174,683.116,1790.024,1.691,1.445,0.8,1398,16.769,NA,NA,1102,13.218,8476,101.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,184216506,64773784,63442446,58285747,42742,28113,220.96,77.69,76.1,69.91,337,760,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
217,DEU,Europe,Germany,2022-08-05,31221332,56240,54206.143,149368,134,116.714,374491.927,674.584,650.189,1791.631,1.607,1.4,0.81,1377,16.517,NA,NA,1106,13.266,8279,99.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,184249250,64774732,63443740,58316150,32744,26798,221,77.7,76.1,69.95,321,705,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
218,DEU,Europe,Germany,2022-08-06,31270023,48691,52288.714,149481,113,113.714,375075.963,584.036,627.19,1792.987,1.355,1.364,0.81,1344,16.121,NA,NA,1094,13.122,8206,98.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,184258533,64775190,63444383,58324262,9283,26749,221.01,77.7,76.1,69.96,321,703,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
219,DEU,Europe,Germany,2022-08-07,31283483,13460,51966,149508,27,113.429,375237.412,161.449,623.319,1793.31,0.324,1.361,0.81,1286,15.425,NA,NA,1108,13.29,8180,98.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,184260639,64775292,63444519,58326118,2106,26644,221.02,77.7,76.1,69.96,320,700,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,114097.32,4.53,13,1368.5684,2022
220,DEU,Europe,Germany,2022-08-08,31290695,7212,51848.857,149528,20,112.143,375323.918,86.506,621.914,1793.55,0.24,1.345,0.8,1329,15.941,NA,NA,1076,12.906,8154,97.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,184277926,64775826,63445233,58342121,17287,26322,221.04,77.7,76.1,69.98,316,659,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
221,DEU,Europe,Germany,2022-08-09,31356868,66173,49287.429,149688,160,104.429,376117.646,793.728,591.19,1795.469,1.919,1.253,0.8,1274,15.281,NA,NA,1059,12.702,7743,92.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,184316066,64776639,63446523,58378085,38140,26294,221.08,77.7,76.1,70.02,315,664,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
222,DEU,Europe,Germany,2022-08-10,31424372,67504,46879.714,149800,112,101,376927.34,809.693,562.31,1796.813,1.343,1.211,0.81,1241,14.885,NA,NA,1017,12.199,7345,88.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,184355469,64777506,63447946,58415133,39403,25958,221.13,77.7,76.1,70.07,311,658,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
223,DEU,Europe,Germany,2022-08-11,31480310,55938,45031.143,149913,113,97,377598.302,670.962,540.137,1798.168,1.355,1.163,0.81,1179,14.142,NA,NA,994,11.923,7148,85.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,184396275,64778389,63449367,58453552,40806,25681,221.18,77.7,76.11,70.11,308,658,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
224,DEU,Europe,Germany,2022-08-12,31527709,47399,43768.143,150008,95,91.429,378166.841,568.539,524.988,1799.308,1.14,1.097,0.82,1157,13.878,NA,NA,962,11.539,6924,83.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,184425163,64779270,63450588,58480266,28888,25130,221.21,77.7,76.11,70.15,301,648,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
225,DEU,Europe,Germany,2022-08-13,31571264,43555,43034.429,150106,98,89.286,378689.272,522.431,516.187,1800.483,1.175,1.071,0.83,1142,13.698,NA,NA,964,11.563,6801,81.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,184431163,64779640,63451085,58485340,6000,24661,221.22,77.7,76.11,70.15,296,636,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
226,DEU,Europe,Germany,2022-08-14,31582446,11182,42709,150126,20,88.286,378823.397,134.125,512.284,1800.723,0.24,1.059,0.84,1154,13.842,NA,NA,933,11.191,6745,80.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,184433131,64779755,63451230,58487044,1968,24642,221.22,77.7,76.11,70.15,296,638,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,116618.92,4.6,14.59,1398.8142,2022
227,DEU,Europe,Germany,2022-08-15,31588990,6544,42613.571,150149,23,88.714,378901.891,78.494,511.139,1800.999,0.276,1.064,0.85,1155,13.854,NA,NA,928,11.131,6733,80.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,184446756,64780245,63451919,58499469,13625,24119,221.24,77.7,76.11,70.17,289,631,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
228,DEU,Europe,Germany,2022-08-16,31643428,54438,40937.143,150283,134,85,379554.861,652.97,491.031,1802.606,1.607,1.02,0.85,1130,13.554,NA,NA,902,10.819,6531,78.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,184479383,64781067,63453213,58529920,32627,23331,221.28,77.7,76.11,70.21,280,633,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
229,DEU,Europe,Germany,2022-08-17,31706534,63106,40308.857,150422,139,88.857,380311.801,756.94,483.494,1804.274,1.667,1.066,0.86,1074,12.882,NA,NA,913,10.951,6730,80.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,184514844,64782157,63454698,58562752,35461,22768,221.32,77.7,76.11,70.24,273,664,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
230,DEU,Europe,Germany,2022-08-18,31758945,52411,39805,150544,122,90.143,380940.458,628.657,477.451,1805.737,1.463,1.081,0.87,1105,13.254,NA,NA,884,10.603,6683,80.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,184557307,64786022,63458325,58597647,42463,23005,221.37,77.71,76.12,70.29,276,1090,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
231,DEU,Europe,Germany,2022-08-19,31801832,42887,39160.429,150633,89,89.286,381454.876,514.419,469.719,1806.804,1.068,1.071,0.87,1041,12.487,NA,NA,852,10.22,6693,80.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,184586754,64786982,63459740,58624639,29447,23084,221.41,77.71,76.12,70.32,277,1102,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
232,DEU,Europe,Germany,2022-08-20,31837491,35659,38032.429,150703,70,85.286,381882.597,427.721,456.189,1807.644,0.84,1.023,0.87,988,11.851,NA,NA,831,9.968,6531,78.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,184593898,64787283,63460246,58630928,7144,23248,221.42,77.71,76.12,70.33,279,1092,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
233,DEU,Europe,Germany,2022-08-21,31847210,9719,37823.429,150722,19,85.143,381999.174,116.577,453.682,1807.872,0.228,1.021,0.87,992,11.899,NA,NA,808,9.692,6533,78.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,184596217,64787380,63460408,58632973,2319,23298,221.42,77.71,76.12,70.33,279,1089,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,119391.32,4.67,16.19,1432.0685,2022
234,DEU,Europe,Germany,2022-08-22,31852311,5101,37617.286,150739,17,84.286,382060.359,61.185,451.21,1808.076,0.204,1.011,0.87,987,11.839,NA,NA,778,9.332,6471,77.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,184613175,64787952,63461197,58648546,16958,23774,221.44,77.71,76.12,70.35,285,1101,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
235,DEU,Europe,Germany,2022-08-23,31902766,50455,37048.286,150854,115,81.571,382665.554,605.195,444.385,1809.455,1.379,0.978,0.87,958,11.491,NA,NA,753,9.032,6351,76.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,184648127,64788801,63462445,58681343,34952,24106,221.48,77.71,76.12,70.39,289,1105,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
236,DEU,Europe,Germany,2022-08-24,31954846,52080,35473.143,150928,74,72.286,383290.24,624.686,425.491,1810.343,0.888,0.867,0.87,897,10.759,NA,NA,738,8.852,5928,71.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,184686494,64789725,63463762,58717384,38367,24521,221.53,77.71,76.12,70.43,294,1081,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
237,DEU,Europe,Germany,2022-08-25,31998998,44152,34293.286,150997,69,64.714,383819.832,529.592,411.339,1811.171,0.828,0.776,0.87,893,10.711,NA,NA,739,8.864,5722,68.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,184724645,64790488,63465004,58753452,38151,23905,221.57,77.71,76.12,70.47,287,638,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
238,DEU,Europe,Germany,2022-08-26,32034874,35876,33291.714,151048,51,59.286,384250.156,430.323,399.326,1811.782,0.612,0.711,0.88,877,10.519,NA,NA,745,8.936,5451,65.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,184753851,64791304,63466343,58780422,29206,23871,221.61,77.72,76.13,70.51,286,617,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
239,DEU,Europe,Germany,2022-08-27,32067268,32394,32825.286,151103,55,57.143,384638.713,388.558,393.731,1812.442,0.66,0.685,0.89,857,10.279,NA,NA,739,8.864,5290,63.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,184760838,64791651,63466817,58786514,6987,23849,221.62,77.72,76.13,70.51,286,624,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
240,DEU,Europe,Germany,2022-08-28,32075404,8136,32599.143,151119,16,56.714,384736.303,97.589,391.018,1812.634,0.192,0.68,0.9,847,10.16,NA,NA,723,8.672,5256,63.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,184762658,64791752,63466923,58788125,1820,23777,221.62,77.72,76.13,70.51,285,625,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,121415.92,4.72,11.96,1456.353,2022
241,DEU,Europe,Germany,2022-08-29,32080301,4897,32570,151136,17,56.714,384795.041,58.738,390.669,1812.838,0.204,0.68,0.9,851,10.208,NA,NA,710,8.516,5239,62.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,184779528,64792309,63467692,58803638,16870,23765,221.64,77.72,76.13,70.53,285,622,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
242,DEU,Europe,Germany,2022-08-30,32126450,46149,31954.857,151231,95,53.857,385348.586,553.546,383.29,1813.977,1.14,0.646,0.9,828,9.932,NA,NA,706,8.468,5020,60.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,184812862,64793088,63468916,58834924,33334,23534,221.68,77.72,76.13,70.57,282,612,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
243,DEU,Europe,Germany,2022-08-31,32173951,47501,31300.714,151295,64,52.429,385918.349,569.762,375.444,1814.745,0.768,0.629,0.9,797,9.56,NA,NA,680,8.156,4834,57.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,184849265,64794035,63470261,58868924,36403,23253,221.72,77.72,76.13,70.61,279,616,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
244,DEU,Europe,Germany,2022-09-01,32210831,36880,30261.857,151360,65,51.857,386360.715,442.366,362.983,1815.525,0.78,0.622,0.91,767,9.2,NA,NA,656,7.869,4670,56.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,184881483,64794821,63471354,58899214,32218,22405,221.76,77.72,76.13,70.65,269,619,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
245,DEU,Europe,Germany,2022-09-02,32241258,30427,29483.429,151408,48,51.429,386725.679,364.964,353.646,1816.1,0.576,0.617,0.92,767,9.2,NA,NA,654,7.845,4509,54.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,184908994,64795790,63472580,58924468,27511,22163,221.79,77.72,76.13,70.68,266,641,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
246,DEU,Europe,Germany,2022-09-03,32269986,28728,28959.714,151451,43,49.714,387070.264,344.585,347.364,1816.616,0.516,0.596,0.93,753,9.032,NA,NA,643,7.713,4410,52.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,184915043,64796160,63473148,58929513,6049,22029,221.8,77.72,76.13,70.68,264,644,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
247,DEU,Europe,Germany,2022-09-04,32277898,7912,28927.714,151474,23,50.714,387165.167,94.902,346.981,1816.892,0.276,0.608,0.95,749,8.984,NA,NA,640,7.677,4387,52.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,184916839,64796242,63473250,58931119,1796,22026,221.8,77.72,76.13,70.69,264,641,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,122600.72,4.74,6.94,1470.5645,2022
248,DEU,Europe,Germany,2022-09-05,32282056,4158,28822.143,151487,13,50.143,387215.041,49.874,345.714,1817.048,0.156,0.601,0.96,766,9.188,NA,NA,637,7.641,4398,52.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,184930835,64796861,63473950,58943775,13996,21615,221.82,77.72,76.14,70.7,259,650,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
249,DEU,Europe,Germany,2022-09-06,32324951,42895,28357.286,151573,86,48.857,387729.555,514.515,340.138,1818.08,1.032,0.586,0.96,741,8.888,NA,NA,640,7.677,4270,51.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,184958920,64797718,63475151,58969766,28085,20865,221.85,77.72,76.14,70.73,250,661,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
250,DEU,Europe,Germany,2022-09-07,32370858,45907,28129.571,151634,61,48.429,388280.198,550.643,337.407,1818.811,0.732,0.581,0.97,722,8.66,NA,NA,653,7.833,4251,50.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,184988321,64798501,63476302,58997157,29401,19865,221.89,77.72,76.14,70.77,238,638,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
251,DEU,Europe,Germany,2022-09-08,32410287,39429,28493.714,151681,47,45.857,388753.139,472.941,341.775,1819.375,0.564,0.55,0.99,723,8.672,NA,NA,647,7.761,4304,51.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,185018130,64799353,63477500,59024811,29809,19521,221.92,77.73,76.14,70.8,234,647,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
252,DEU,Europe,Germany,2022-09-09,32443952,33665,28956.286,151726,45,45.429,389156.942,403.803,347.323,1819.915,0.54,0.545,1.01,715,8.576,NA,NA,634,7.605,4348,52.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,185039898,64800235,63478620,59044438,21768,18701,221.95,77.73,76.14,70.82,224,635,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
253,DEU,Europe,Germany,2022-09-10,32474244,30292,29179.714,151778,52,46.714,389520.287,363.345,350.003,1820.538,0.624,0.56,1.02,678,8.132,NA,NA,627,7.521,4378,52.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,185046790,64800610,63479133,59050329,6892,18821,221.96,77.73,76.14,70.83,226,636,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
254,DEU,Europe,Germany,2022-09-11,32481791,7547,29127.571,151788,10,44.857,389610.811,90.524,349.378,1820.658,0.12,0.538,1.04,674,8.084,NA,NA,615,7.377,4350,52.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,185048568,64800715,63479292,59051835,1778,18818,221.96,77.73,76.14,70.83,226,639,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,124693.516,4.79,12.56,1495.667,2022
255,DEU,Europe,Germany,2022-09-12,32486145,4354,29155.571,151802,14,45,389663.036,52.225,349.714,1820.826,0.168,0.54,1.06,692,8.3,NA,NA,635,7.617,4330,51.937,NA,NA,NA,NA,NA,NA,NA,NA,NA,185063790,64801254,63479982,59065576,15222,18994,221.98,77.73,76.14,70.85,228,628,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
256,DEU,Europe,Germany,2022-09-13,32533289,47144,29762.571,151895,93,46,390228.517,565.48,356.994,1821.942,1.116,0.552,1.07,726,8.708,NA,NA,644,7.725,4446,53.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,185108396,64802100,63481221,59107678,44606,21354,222.03,77.73,76.14,70.9,256,626,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
257,DEU,Europe,Germany,2022-09-14,32584891,51602,30576.143,151962,67,46.857,390847.47,618.953,366.753,1822.745,0.804,0.562,1.08,741,8.888,NA,NA,627,7.521,4492,53.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,185160051,64802991,63482484,59156558,51655,24533,222.09,77.73,76.15,70.96,294,641,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
258,DEU,Europe,Germany,2022-09-15,32627756,42865,31067,152025,63,49.143,391361.624,514.155,372.641,1823.501,0.756,0.589,1.09,718,8.612,NA,NA,621,7.449,4510,54.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,185215537,64803866,63483818,59209379,55486,28201,222.16,77.73,76.15,71.02,338,645,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
259,DEU,Europe,Germany,2022-09-16,32667076,39320,31874.857,152074,49,49.714,391833.258,471.633,382.331,1824.089,0.588,0.596,1.1,689,8.264,NA,NA,625,7.497,4633,55.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,185260230,64804665,63484997,59251512,44693,31476,222.21,77.73,76.15,71.07,378,633,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
260,DEU,Europe,Germany,2022-09-17,32702035,34959,32541.571,152127,53,49.857,392252.582,419.324,390.328,1824.725,0.636,0.598,1.12,660,7.917,NA,NA,622,7.461,4699,56.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,185272786,64804977,63485469,59262969,12556,32285,222.23,77.73,76.15,71.08,387,624,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
261,DEU,Europe,Germany,2022-09-18,32710150,8115,32622.714,152140,13,50.286,392349.919,97.337,391.301,1824.881,0.156,0.603,1.15,646,7.749,NA,NA,624,7.485,4744,56.903,NA,NA,NA,NA,NA,NA,NA,NA,NA,185276182,64805073,63485634,59266042,3396,32516,222.23,77.73,76.15,71.09,390,623,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,125987.12,4.81,7.65,1511.1833,2022
262,DEU,Europe,Germany,2022-09-19,32715067,4917,32703.143,152155,15,50.429,392408.898,58.978,392.266,1825.06,0.18,0.605,1.17,670,8.036,NA,NA,615,7.377,4775,57.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,185299863,64805664,63486317,59288169,23681,33725,222.26,77.73,76.15,71.11,405,630,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
263,DEU,Europe,Germany,2022-09-20,32769956,54889,33809.571,152276,121,54.429,393067.277,658.38,405.537,1826.512,1.451,0.653,1.18,690,8.276,NA,NA,632,7.581,5084,60.981,NA,NA,NA,NA,NA,NA,NA,NA,NA,185353129,64806353,63487447,59339127,53266,34962,222.33,77.73,76.15,71.18,419,608,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
